Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Turkmenistan,TKM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11189649,21.84934678,33.7169034,19.138,18.55783897,24.58885281,21.84311785,22.34361858,23.20885355,29.36821345,14.58349095,3.7590763,14.64440678,28.8416101,19.305366,17.419804,17.26444628,20.05715961,23.93031017,19.47387436,19.78791637,20.72160658,9.456521128,11.47603255,15.02251271,12.73076641,10.53112473,8.933230134,5.095879455,3.713522077,5.024592129,7.045760811,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.757376912,0.872813233,0.846709706,1.11314297,4.171806408,3.438301635,3.387141655,2.704331904,2.787191459,6.524544918,7.285111674,5.692781449,4.026981109,5.928641021,5.894652136,5.43213883,2.405148501,3.648999759,2.487809349,3.390615793,4.167421593,1.999276259,2.308489549,1.975917568,1.629407828,1.742801808,2.256557947,1.904244999,0.990294289,1.90443782,3.233475097,2.408986459,2.936940286,3.443440817,4.108463702,5.061828098,5.037484596,4.245230172,4.861879069,2.47705069,2.888871158,3.94893953,3.778543037,3.47379006,3.081134456,1.15432846,0.846153689,1.229895607,1.917919209,,
Timor-Leste,TLS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,21.36771082,26.65240852,33.41307888,,
Middle East & North Africa (IDA & IBRD countries),TMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,7.731249773,9.546480631,10.4011392,12.95903248,36.21650143,29.48652601,28.9170659,26.36474125,24.98374679,28.82854734,28.35090472,17.98292414,15.43195246,14.44583946,13.56985059,12.8844495,5.816530429,10.83072481,10.03432544,15.86571878,15.79218672,12.0736667,11.70751738,15.14358387,13.97042044,13.32185336,14.49168626,12.72266178,7.728524891,10.92132506,18.0239133,14.21934711,14.7012395,16.23937377,21.91615202,27.7052102,28.35938739,25.20182998,28.28574152,16.49205616,19.82156615,22.9715727,22.08461154,21.22122839,19.11999898,11.08050872,9.494812003,13.83708677,16.92848185,,
Tonga,TON,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
South Asia (IDA & IBRD),TSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.039825267,0.044630302,0.038505349,0.049092094,0.151418274,0.309378838,0.443232161,0.542805501,0.5326188,1.260629681,0.867459177,1.284006408,1.09706396,1.401880042,1.426458989,1.704913178,0.824700109,0.96093601,0.695521868,1.202549635,1.526607835,1.019227912,0.806044201,0.819517465,0.700327722,0.760876179,0.825568002,0.750161563,0.404628426,0.604683454,0.984466716,0.735349634,0.747769363,0.774602944,0.911343065,1.143755292,1.198942682,1.056571227,1.384628156,0.595484125,0.717522059,1.166952769,1.144484498,1.021500991,0.82780986,0.309353197,0.2074223,0.287372986,0.403487886,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.070932639,0,0.363721549,6.906928652,5.282984288,5.607917957,6.001739483,4.73468611,11.81917204,7.526018616,1.966468997,0.920102366,2.022208439,3.876500966,4.472495496,1.480165619,2.938821273,2.301872897,4.74833453,5.743303483,3.179521546,3.882489472,3.72750346,3.00897797,3.203207948,4.305141563,3.592427403,1.395662027,3.002795367,6.770658583,4.463216874,4.087168,3.777289251,6.135522756,9.224705474,9.651232179,9.56226208,13.00621392,6.264723168,8.377644352,10.49633184,8.837043968,7.447257864,5.916999992,2.19369673,1.889382133,3.480370019,4.995872282,,
Trinidad and Tobago,TTO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,3.66792093,4.452176272,4.591380241,7.321594756,27.49043711,25.52875173,26.5350517,19.28812665,18.79159821,34.22796047,31.5115117,26.89194689,10.91122787,13.32520579,13.72343693,14.28888338,9.377777684,13.93868668,11.09819638,16.77159902,19.26997823,10.52579455,10.04978852,11.105608,9.355875063,9.451765882,11.51821875,9.477863333,4.58864149,7.326087313,11.12961951,6.892648036,7.77880531,8.068203187,8.414733813,12.31597888,12.46681549,9.244552238,9.240560437,6.182583123,7.077612133,8.894361651,7.572108042,6.713050447,5.939570457,2.484104542,1.872044195,3.101580302,3.997840625,,
Tunisia,TUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,2.349983882,2.634882614,2.346351294,2.744070086,9.226384626,8.263125553,6.986485518,7.724461978,7.723974142,16.6088604,16.09625943,14.17772777,11.1550799,11.93283086,11.70934475,10.95075086,4.965136954,6.068777184,4.737884798,6.685905706,6.711559768,4.406062191,4.070807405,3.493875196,2.796975698,2.546229459,2.856914468,2.216376137,1.354815593,1.981405968,3.30837935,2.412109146,2.432480895,2.179808488,2.677340018,3.904705853,4.219899774,5.585157915,5.948408291,3.386349894,4.327020001,5.277932459,5.316715275,4.491225295,3.510508246,1.699586346,1.316412723,1.553457179,2.563398527,,
Turkey,TUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.024846638,0.030287184,0.064683642,0.35333133,0.244340009,0.198789267,0.187879085,0.181056383,0.336785344,0.458415287,0.346592187,0.207522308,0.302782039,0.310348303,0.288937243,0.119136454,0.188370766,0.131740048,0.201677001,0.255589513,0.141077632,0.14001255,0.108821671,0.130232232,0.106505359,0.138107771,0.102169946,0.016505967,0.058679856,0.118471445,0.108536543,0.092795749,0.081729598,0.08192131,0.096700852,0.100922627,0.088829999,0.111758026,0.077946674,0.097716255,0.130514343,0.118489943,0.101309601,0.095341733,0.044502889,0.036111068,0.055946998,0.111939014,,
Tuvalu,TUV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
Tanzania,TZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Uganda,UGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Ukraine,UKR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628018344,0.36946406,0.488814511,0.615969881,0.314926326,0.32397793,0.337152011,0.375524794,0.445171278,0.674654532,0.470024435,0.134712518,0.629137319,0.969590625,0.58466824,0.55604409,0.600064494,0.679092573,0.778460264,0.795825092,0.644799838,0.671635908,0.509908023,0.55912291,0.670037583,0.574222784,0.469077399,0.543708136,0.297611367,0.207395436,0.243433683,0.321585975,,
Upper middle income,UMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,1.219956043,1.434767103,1.594509715,2.182016684,8.073433916,6.917927643,7.521816032,6.956360604,6.775024628,9.805827027,10.82380404,7.323313102,5.613598095,6.857142417,6.716063968,6.362606966,2.945510623,4.753174747,3.790795379,5.598439916,6.633821602,2.748956116,2.915822557,3.055322451,2.551248271,2.548581743,3.130350277,2.616624828,1.341992923,2.508516334,4.495242103,3.346785635,3.529644967,3.873918769,5.020551377,6.342955367,6.382328865,5.543674871,6.311430273,3.427038443,4.076572111,4.952473434,4.637207099,4.013050564,3.478288268,1.587443812,1.309099425,1.789654179,2.166437766,,
Uruguay,URY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United States,USA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.38096157,0.407130242,0.399125946,0.419748834,1.55292054,1.388873502,1.368818262,1.446551057,1.397515837,2.445836375,3.063817605,2.19810246,1.341338898,1.636048832,1.478395988,1.294810207,0.533396224,0.762099677,0.484167975,0.607537111,0.762235584,0.510250663,0.484880118,0.387246848,0.3042544,0.31036933,0.371434213,0.221420888,0.080367006,0.171779507,0.312958253,0.161478688,0.162037453,0.191072981,0.25857561,0.327942324,0.300883386,0.312808534,0.537734551,0.278203347,0.317967081,0.455620673,0.291285207,0.360372352,0.308606064,0.008301462,0.092414588,0.177408634,0.376622096,,
Uzbekistan,UZB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.539177031,1.860590263,1.957435989,2.223010808,1.598443319,2.713071316,2.925391992,2.122242827,0.541309848,1.549511555,5.21247631,3.898518063,4.236617761,4.767349694,4.993075709,5.235106107,4.341175354,4.058184148,4.12616145,1.33679891,1.683936609,2.353690332,2.290577276,2.016738538,1.505868038,0.55451918,0.389552072,0.721003763,1.453558795,,
St. Vincent and the Grenadines,VCT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Venezuela, RB",VEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,6.905716239,8.458156843,8.126733661,11.40615677,34.2264186,24.66104608,22.84925169,16.35876156,16.05981682,35.99323712,34.15337669,24.82863527,13.80502211,17.23755161,18.76178698,16.29903321,7.919040878,15.53798462,10.04414405,20.62759629,28.62915448,16.43223623,15.66334571,15.66842279,15.5341238,13.66070853,21.31741269,16.75696505,7.838659136,11.58686372,18.63513921,12.44638771,17.05148854,21.38718702,23.65190718,26.76260557,24.45880933,19.52775642,19.502603,8.317201457,9.850011433,19.02917282,15.09728546,14.7590526,9.832438664,,,,,,
British Virgin Islands,VGB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Vietnam,VNM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.000860383,0.009602668,0.070347753,0.190027847,2.425301233,5.676533312,3.173714853,4.74146449,3.973103678,3.583416267,3.4649331,3.643728566,3.179150449,1.967802049,3.55674088,7.286667417,5.84818341,5.521467183,5.75270431,8.310240264,9.323720538,8.975006766,6.958169306,7.465149606,3.540150758,4.461649245,5.460006909,5.335543032,4.294338994,3.567224655,1.515276886,1.067259048,1.271712223,1.614026669,,
Vanuatu,VUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
World,WLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.460069117,0.511466379,0.55318067,0.714645899,2.808732399,2.420205626,2.672421081,2.606982524,2.256999676,3.902500254,4.522250166,3.414960647,2.242922525,2.508122854,2.47081646,2.232843586,0.924794037,1.232521187,1.003048858,1.462515837,1.828865212,0.93249024,0.944363193,0.951040227,0.808204389,0.814394991,1.053851454,0.908755381,0.470982815,0.782954607,1.472189081,1.094165864,1.082352356,1.202631424,1.576366088,2.181225706,2.375748589,2.258743759,2.919680837,1.599320885,2.076518707,2.801773408,2.699294458,2.454351039,2.137020109,0.966076527,0.805782651,1.096949207,1.450057463,,
Samoa,WSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kosovo,XKX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Yemen, Rep.",YEM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.66330053,17.50460691,15.56412656,21.39289377,38.22804584,41.72255332,37.80513837,30.7343235,22.25268144,29.53885795,42.21978028,34.00847719,31.81647497,33.0207625,34.96099328,42.30898413,41.54252995,33.36821941,33.89911314,20.24896725,22.16973168,23.44902939,17.01380911,11.06714842,8.928060687,1.920925819,0.919662113,0.79111308,2.645542281,,
South Africa,ZAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009084853,0.020251107,0.039151963,0.043436163,0.058999079,0.070877306,0.068442052,0.036023164,0.079631386,0.197622551,0.100548787,0.100427621,0.079991489,0.20561394,0.176501115,0.122974571,0.097023585,0.132951205,0.022446778,0.027773413,0.026205545,0.089728835,0.084772555,0.010664858,0.005102447,0.005149664,0.00579581,0.005590851,,
Zambia,ZMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zimbabwe,ZWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
